brand,model,brand_encoded,model_encoded,year,km_driven,owner,mileage,engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,selling_price
Mahindra,NuvoSport,19,110,2016,100000,1,17.45,1493,100.0,7.0,0,1,0,0,0,1,0,0,1,600000
Renault,Duster,25,44,2014,175000,1,19.01,1461,108.45,5.0,0,1,0,0,0,1,0,0,1,495000
Maruti,SX4,20,136,2011,65000,3,12.6,1586,103.3,5.0,0,0,0,1,0,1,0,1,0,220000
Maruti,SX4,20,136,2011,65000,3,12.6,1586,103.3,5.0,0,0,0,1,0,1,0,1,0,260000
Hyundai,Santro,11,140,2009,90000,1,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,150000
Ford,Figo,9,61,2011,80000,2,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,200000
Mahindra,Scorpio,19,142,2018,110000,1,16.36,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,1465000
Honda,Civic,10,36,2008,60000,3,20.0,1339,108.5,5.0,0,0,0,1,0,1,0,1,0,250000
Mahindra,Xylo,19,190,2014,160000,1,14.95,2489,93.7,7.0,0,1,0,0,0,1,0,0,1,310000
Mahindra,Scorpio,19,142,2010,100875,1,11.79,2179,120.0,8.0,0,1,0,0,0,1,0,1,0,600000
Maruti,Baleno,20,22,2018,20000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,0,1,560000
Maruti,Swift,20,152,2016,30000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,0,1,500000
Hyundai,Grand,11,73,2013,118000,1,24.0,1120,70.0,5.0,0,1,0,0,0,1,0,0,1,270000
Hyundai,Verna,11,168,2013,69000,3,22.32,1582,126.32,5.0,0,1,0,0,0,1,0,0,1,420000
Maruti,Swift,20,152,2015,25000,2,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,0,1,434999
Hyundai,Xcent,11,188,2015,100000,1,16.9,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,400000
Maruti,Swift,20,152,2015,110000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,470000
Nissan,Terrano,23,156,2015,60000,3,20.45,1461,83.8,5.0,0,1,0,0,0,1,0,0,1,480000
Hyundai,Santro,11,140,2008,128000,1,0.0,1086,62.0,5.0,0,0,0,1,0,1,0,0,1,105000
Tata,Tiago,27,158,2017,120000,1,27.28,1047,69.0,5.0,0,1,0,0,0,1,0,0,1,325000
Hyundai,Grand,11,73,2020,5000,1,20.7,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,675000
Hyundai,i10,11,195,2009,90000,2,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,0,1,170000
Hyundai,Creta,11,40,2017,90000,1,19.67,1582,126.2,5.0,0,1,0,0,0,1,0,0,1,1250000
Honda,Accord,10,10,2012,144030,1,12.8,2354,177.6,5.0,0,0,0,1,0,1,0,0,1,600000
Honda,City,10,35,2014,200000,1,25.1,1498,98.6,5.0,0,1,0,0,0,1,0,0,1,819999
Hyundai,i20,11,196,2016,29000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,650000
Maruti,Wagon R,20,171,2007,90000,2,17.3,1061,57.5,5.0,0,0,1,0,0,1,0,0,1,105000
Mahindra,Renault,19,128,2009,176000,2,17.0,1461,66.0,5.0,0,1,0,0,0,1,0,0,1,200000
Tata,Indigo,27,83,2013,150000,1,19.09,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,200000
Maruti,Omni,20,112,2016,90000,1,16.8,796,34.2,8.0,0,0,0,1,0,1,0,0,1,220000
Volkswagen,Vento,29,164,2014,70000,2,15.04,1598,103.2,5.0,0,0,0,1,0,1,0,0,1,500000
Mahindra,Renault,19,128,2007,99000,2,19.2,1461,65.0,5.0,0,1,0,0,0,1,0,0,1,175000
Tata,Tiago,27,158,2018,5000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,0,1,450000
Chevrolet,Optra,4,114,2008,90000,4,16.52,1991,123.7,5.0,0,1,0,0,0,1,0,0,1,210000
Maruti,Ritz,20,129,2011,89000,2,21.1,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,270000
Tata,Indica,27,82,2006,88000,2,16.8,1405,62.0,5.0,0,1,0,0,0,1,0,0,1,110000
Maruti,Swift,20,152,2015,30000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,480000
Maruti,Swift,20,152,2016,50000,2,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,650000
Maruti,Swift,20,152,2013,80000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,480000
Hyundai,i20,11,196,2016,40000,1,22.54,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,700000
Maruti,Ertiga,20,56,2015,110000,3,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,0,1,650000
Hyundai,Creta,11,40,2015,48000,2,19.67,1582,126.2,5.0,0,1,0,0,0,1,0,0,1,1300000
Volkswagen,Jetta,29,86,2016,97000,1,16.96,1968,138.03,5.0,0,1,0,0,0,1,0,1,0,1350000
Volkswagen,Vento,29,164,2016,60000,1,22.15,1498,108.6,5.0,0,1,0,0,0,1,0,1,0,1000000
Mercedes-Benz,M-Class,21,99,2011,110000,3,0.0,2987,165.0,5.0,0,1,0,0,0,1,0,1,0,1700000
Toyota,Yaris,28,191,2018,12800,1,17.8,1496,105.5,5.0,0,0,0,1,0,1,0,1,0,1080000
Hyundai,EON,11,47,2012,40000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,170000
Maruti,Swift,20,152,2017,49000,1,28.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,610000
Maruti,Ritz,20,129,2014,25000,1,18.5,1197,85.8,5.0,0,0,0,1,0,1,0,0,1,350000
Maruti,Alto,20,11,2016,65000,2,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,260000
Fiat,Linea,7,96,2015,20000,1,20.4,1248,91.7,5.0,0,1,0,0,0,1,0,0,1,700000
Volkswagen,Polo,29,118,2018,17000,1,18.78,999,75.0,5.0,0,0,0,1,0,1,0,0,1,678000
Maruti,SX4,20,136,2015,15000,1,23.65,1248,88.5,5.0,0,1,0,0,0,1,0,0,1,800000
Toyota,Etios,28,58,2014,120000,2,23.59,1364,67.04,5.0,0,1,0,0,0,1,0,0,1,400000
Hyundai,i20,11,196,2010,49000,1,18.5,1197,80.0,5.0,0,0,0,1,0,1,0,0,1,300000
Hyundai,i20,11,196,2016,29000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,520000
Nissan,Terrano,23,156,2017,55000,1,19.61,1461,108.5,5.0,0,1,0,0,0,1,0,1,0,850000
Mahindra,Marazzo,19,103,2019,5000,1,17.3,1497,121.0,7.0,0,1,0,0,0,1,0,0,1,1460000
Tata,Nexon,27,109,2017,35000,1,21.5,1497,108.5,5.0,0,1,0,0,0,1,0,0,1,830000
Datsun,GO,6,69,2018,5000,2,20.63,1198,67.0,5.0,0,0,0,1,0,1,0,0,1,430000
Ford,EcoSport,9,49,2017,60000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,0,1,850000
Maruti,Swift,20,152,2017,70000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,0,1,650000
Hyundai,Verna,11,168,2008,120000,2,16.8,1493,110.0,5.0,0,1,0,0,0,1,0,0,1,120000
Mahindra,TUV,19,153,2016,65100,2,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,0,1,730000
Maruti,Ignis,20,80,2019,20000,1,20.89,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,525000
Hyundai,i20,11,196,2015,108000,1,21.19,1396,88.73,5.0,0,1,0,0,0,1,0,0,1,600000
Maruti,Swift,20,152,2019,15000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,500000
Hyundai,Santro,11,140,2009,77000,1,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,150000
Maruti,Wagon R,20,171,2015,18500,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,409999
Mahindra,TUV,19,153,2016,120000,1,18.49,1493,100.0,7.0,0,1,0,0,0,1,0,0,1,625000
Renault,KWID,25,88,2015,15200,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,0,1,290000
Honda,Mobilio,10,106,2015,35000,1,17.3,1497,117.3,7.0,0,0,0,1,0,1,0,0,1,500000
Hyundai,Verna,11,168,2011,80000,1,22.32,1582,126.32,5.0,0,1,0,0,0,1,0,0,1,475000
Hyundai,EON,11,47,2013,70000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,190000
Mahindra,XUV500,19,187,2014,80000,2,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,750000
Nissan,Terrano,23,156,2014,120000,2,19.01,1461,108.5,5.0,0,1,0,0,0,1,0,0,1,525000
Chevrolet,Cruze,4,42,2012,82000,3,17.3,1998,163.7,5.0,0,1,0,0,0,1,0,0,1,495000
Jaguar,XE,13,183,2017,9000,1,13.6,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,2625000
Lexus,ES,17,48,2019,20000,1,22.37,2487,214.56,5.0,0,0,0,1,1,0,0,1,0,5150000
Jaguar,XF,13,184,2017,45000,1,19.33,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,3200000
Tata,Safari,27,137,2015,110000,1,14.1,2179,147.94,7.0,0,1,0,0,0,1,0,0,1,503000
Volvo,XC40,30,180,2019,20000,1,18.0,1969,190.0,5.0,0,1,0,0,0,1,0,1,0,3800000
Toyota,Camry,28,30,2016,68089,1,19.16,2494,157.7,5.0,0,0,0,1,0,0,1,1,0,2000000
Maruti,Wagon R,20,171,2013,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,0,1,225000
Maruti,Baleno,20,22,2018,38817,1,27.39,1248,74.0,5.0,0,1,0,0,1,0,0,0,1,740000
Honda,Jazz,10,85,2016,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,0,1,550000
Toyota,Innova,28,84,2013,79328,2,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,1,750000
Maruti,Swift,20,152,2019,5621,1,22.0,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,650000
Toyota,Etios,28,58,2017,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,0,1,625000
Maruti,Swift,20,152,2018,69779,1,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,600000
Hyundai,Grand,11,73,2017,56290,1,24.0,1186,73.97,5.0,0,1,0,0,1,0,0,0,1,450000
BMW,X4,3,176,2019,7500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5400000
BMW,X4,3,176,2019,8500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5500000
Honda,Amaze,10,12,2019,7032,1,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,779000
Skoda,Rapid,26,126,2016,11000,1,14.3,1598,103.5,5.0,0,0,0,1,1,0,0,1,0,645000
Volvo,V40,30,163,2018,2000,1,16.8,1984,150.0,5.0,0,1,0,0,1,0,0,1,0,2475000
Honda,City,10,35,2010,60000,2,16.8,1497,118.0,5.0,0,0,0,1,0,1,0,1,0,321000
Toyota,Etios,28,58,2017,50000,1,17.71,1197,78.9,5.0,0,0,0,1,0,1,0,0,1,585000
Ford,Figo,9,61,2011,70000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,225000
Honda,Amaze,10,12,2017,70000,1,25.8,1498,98.6,5.0,0,1,0,0,0,1,0,0,1,500000
Hyundai,i20,11,196,2011,90000,3,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,0,1,350000
Maruti,Ertiga,20,56,2016,70000,2,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,0,1,756000
Maruti,Alto,20,11,2014,50000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,240000
Maruti,Omni,20,112,2012,120000,2,19.7,796,35.0,8.0,0,0,0,1,0,1,0,0,1,80000
Hyundai,i20,11,196,2019,5000,1,17.19,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,800000
Tata,Hexa,27,79,2018,25000,1,17.6,2179,147.94,7.0,0,1,0,0,0,1,0,0,1,1250000
Mahindra,Scorpio,19,142,2009,80000,3,12.05,2179,120.0,7.0,0,1,0,0,0,1,0,0,1,320000
Hyundai,Grand,11,73,2017,25000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,0,1,509999
Tata,Zest,27,194,2019,15000,1,22.95,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,650000
Maruti,Alto,20,11,2011,35000,2,20.92,998,67.1,5.0,0,0,0,1,0,1,0,0,1,210000
Maruti,Alto,20,11,2008,80000,2,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,110000
Tata,Nexon,27,109,2017,25000,1,21.5,1497,108.5,5.0,0,1,0,0,0,1,0,0,1,665000
Volkswagen,Ameo,29,13,2017,52000,1,21.66,1498,108.62,5.0,0,1,0,0,0,1,0,0,1,555000
Volkswagen,Ameo,29,13,2017,52000,1,21.66,1498,108.62,5.0,0,1,0,0,0,1,0,0,1,560000
Mahindra,KUV,19,87,2016,80000,1,25.32,1198,77.0,6.0,0,1,0,0,0,1,0,0,1,375000
Toyota,Fortuner,28,63,2017,50000,1,15.04,2755,174.5,7.0,0,1,0,0,0,1,0,1,0,2950000
Maruti,Swift,20,152,2017,127000,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,0,1,605000
Honda,WR-V,10,170,2017,30000,1,17.5,1199,88.7,5.0,0,0,0,1,0,1,0,0,1,720000
Maruti,Ertiga,20,56,2017,70000,1,24.52,1248,88.5,7.0,0,1,0,0,0,1,0,0,1,800000
Mahindra,XUV500,19,187,2017,54000,1,16.0,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,1325000
Mitsubishi,Pajero,22,115,2011,120000,2,10.5,2835,116.9,6.0,0,1,0,0,0,1,0,0,1,625000
Hyundai,i20,11,196,2011,116500,1,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,0,1,350000
Toyota,Innova,28,84,2012,145000,2,12.99,2494,100.0,8.0,0,1,0,0,0,1,0,0,1,600000
Hyundai,i20,11,196,2012,120000,1,18.5,1197,82.85,5.0,0,0,0,1,0,1,0,0,1,300000
Tata,New,27,108,2011,120000,1,13.93,2179,138.1,7.0,0,1,0,0,0,1,0,0,1,240000
Ford,Figo,9,61,2016,80000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,1,377000
Maruti,Ertiga,20,56,2013,140000,1,16.02,1373,93.7,7.0,0,0,0,1,0,1,0,0,1,450000
Hyundai,Verna,11,168,2008,100000,4,13.9,1599,103.2,5.0,0,0,0,1,0,1,0,0,1,160000
Hyundai,Xcent,11,188,2019,100000,1,20.14,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,525000
Toyota,Innova,28,84,2011,168000,2,12.8,2494,102.0,8.0,0,1,0,0,0,1,0,0,1,550000
Chevrolet,Cruze,4,42,2010,120000,3,18.3,1991,147.9,5.0,0,1,0,0,0,1,0,0,1,270000
Toyota,Etios,28,58,2016,145000,2,23.59,1364,67.05,5.0,0,1,0,0,0,1,0,0,1,570000
Ford,Figo,9,61,2011,90000,2,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,225000
Hyundai,Xcent,11,188,2019,90000,1,20.14,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,590000
Jeep,Compass,14,38,2018,80000,1,17.1,1956,170.0,5.0,0,1,0,0,0,1,0,0,1,1675000
Ford,Aspire,9,15,2019,33000,1,19.4,1194,94.93,5.0,0,0,0,1,1,0,0,0,1,800000
Chevrolet,Sail,4,138,2014,13500,1,18.2,1199,82.4,5.0,0,0,0,1,0,1,0,0,1,450000
Tata,Indigo,27,83,2012,80000,1,17.0,1405,70.0,5.0,0,1,0,0,0,1,0,0,1,300000
Hyundai,i20,11,196,2017,20000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,645000
Maruti,Swift,20,152,2013,58000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,520000
Hyundai,EON,11,47,2013,40000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,200000
Honda,City,10,35,2015,30000,1,17.4,1497,117.3,5.0,0,0,0,1,0,1,0,0,1,700000
Maruti,800,20,4,2000,50000,2,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,45000
Ford,Figo,9,61,2016,73000,1,25.83,1498,99.0,5.0,0,1,0,0,0,1,0,0,1,459999
Maruti,Ritz,20,129,2014,90000,2,23.2,1248,73.94,5.0,0,1,0,0,0,1,0,0,1,325000
Maruti,Wagon R,20,171,2015,50000,2,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,350000
Hyundai,Verna,11,168,2011,80000,3,22.32,1582,126.3,5.0,0,1,0,0,0,1,0,0,1,440000
Hyundai,i20,11,196,2011,70000,2,21.9,1396,90.0,5.0,0,1,0,0,0,1,0,0,1,320000
Chevrolet,Spark,4,146,2011,41000,1,18.0,995,62.0,5.0,0,0,0,1,0,1,0,0,1,169000
Volkswagen,Polo,29,118,2013,50000,4,16.47,1198,73.9,5.0,0,0,0,1,0,1,0,0,1,350000
Ford,Classic,9,37,2014,113226,1,19.68,1399,67.0,5.0,0,1,0,0,1,0,0,0,1,350000
Ford,Figo,9,61,2013,90000,2,20.0,1399,68.1,5.0,0,1,0,0,0,1,0,0,1,310000
Mahindra,Scorpio,19,142,2010,160500,4,13.5,2179,115.0,5.0,0,1,0,0,0,1,0,0,1,420000
Maruti,Ciaz,20,34,2015,30000,1,19.12,1373,91.1,5.0,0,0,0,1,0,1,0,1,0,685000
Renault,Duster,25,44,2014,132000,2,19.72,1461,108.45,5.0,0,1,0,0,0,1,0,0,1,560000
Maruti,Swift,20,152,2013,120000,3,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,470000
Hyundai,Verna,11,168,2011,80000,2,16.2,1599,103.2,5.0,0,0,0,1,0,1,0,0,1,380000
Mahindra,Scorpio,19,142,2015,57000,2,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,0,1,670000
Maruti,Swift,20,152,2018,5000,1,22.0,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,550000
Hyundai,Verna,11,168,2016,25000,1,17.01,1591,121.3,5.0,0,0,0,1,0,1,0,0,1,749000
Hyundai,Creta,11,40,2015,80000,2,19.67,1582,126.2,5.0,0,1,0,0,0,1,0,0,1,899000
Chevrolet,Optra,4,114,2011,88000,3,16.52,1991,123.7,5.0,0,1,0,0,0,1,0,0,1,290000
Toyota,Innova,28,84,2014,217000,2,12.99,2494,100.6,7.0,0,1,0,0,0,1,0,0,1,869999
Datsun,GO,6,69,2015,60000,1,20.62,1198,67.0,7.0,0,0,0,1,0,1,0,0,1,350000
Maruti,Swift,20,152,2017,43000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,0,1,500000
Skoda,Rapid,26,126,2014,77000,2,21.66,1498,103.6,5.0,0,1,0,0,0,1,0,1,0,400000
Renault,KWID,25,88,2016,30000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,0,1,260000
Maruti,Alto,20,11,2015,40000,2,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,1,220000
Chevrolet,Enjoy,4,55,2014,139000,2,18.2,1248,73.8,8.0,0,1,0,0,0,1,0,0,1,190000
Hyundai,Grand,11,73,2016,80000,1,18.9,1197,82.0,5.0,0,0,0,1,0,1,0,0,1,400000
Chevrolet,Beat,4,23,2014,76000,2,25.44,936,56.3,5.0,0,1,0,0,0,1,0,0,1,170000
Hyundai,Elite,11,53,2019,3500,1,18.6,1197,81.86,5.0,0,0,0,1,0,1,0,0,1,650000
Maruti,800,20,4,2007,62000,2,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,60000
Tata,New,27,108,2007,110000,2,12.0,2092,127.0,7.0,0,0,0,1,0,1,0,0,1,300000
Chevrolet,Spark,4,146,2012,40000,2,16.2,995,62.1,5.0,0,0,0,1,0,1,0,0,1,125000
Mahindra,XUV500,19,187,2012,1500000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,0,1,500000
Maruti,Alto,20,11,2011,70000,3,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,170000
Maruti,Swift,20,152,2012,77000,2,19.3,1248,73.9,5.0,0,1,0,0,0,1,0,0,1,310000
Chevrolet,Spark,4,146,2011,110000,2,18.0,995,62.0,5.0,0,0,0,1,0,1,0,0,1,130000
Maruti,Wagon R,20,171,2016,20000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,1,465000
Mercedes-Benz,E-Class,21,46,2005,120005,2,11.0,2987,198.5,5.0,0,1,0,0,0,1,0,1,0,800000
Maruti,Alto,20,11,2012,16830,1,20.2,998,67.1,5.0,0,0,0,1,0,1,0,0,1,260000
Mahindra,Bolero,19,24,2013,70000,1,15.96,2523,63.0,9.0,0,1,0,0,0,1,0,0,1,500000
Renault,KWID,25,88,2017,38000,1,23.01,999,67.0,5.0,0,0,0,1,0,1,0,0,1,325000
Mahindra,Bolero,19,24,2013,80000,1,15.96,2523,63.0,9.0,0,1,0,0,0,1,0,0,1,400000
Toyota,Fortuner,28,63,2018,50000,1,14.24,2755,174.5,7.0,0,1,0,0,0,1,0,0,1,3200000
Tata,Indica,27,82,2007,50000,1,17.88,1396,52.8,5.0,0,1,0,0,0,1,0,0,1,200000
Mahindra,Quanto,19,125,2013,52000,1,17.21,1493,100.0,7.0,0,1,0,0,0,1,0,0,1,450000
Tata,Indigo,27,83,2012,50000,1,17.0,1405,70.0,5.0,0,1,0,0,0,1,0,0,1,229999
Hyundai,EON,11,47,2016,30000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,1,340000
Mahindra,Bolero,19,24,2014,103000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,1,550000
Ford,Endeavour,9,54,2011,93468,2,11.4,2953,153.86,7.0,0,1,0,0,0,1,0,1,0,975000
Volvo,XC40,30,180,2019,20000,1,18.0,1969,190.0,5.0,0,1,0,0,0,1,0,1,0,3800000
Volkswagen,Jetta,29,86,2010,80000,2,14.0,1595,102.0,5.0,0,0,0,1,0,1,0,0,1,225000
Ford,Endeavour,9,54,2018,12000,1,10.91,3198,197.0,7.0,0,1,0,0,0,1,0,1,0,3250000
Tata,Indigo,27,83,2013,70000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,280000
Honda,Amaze,10,12,2019,4500,1,19.5,1199,88.76,5.0,0,0,0,1,0,1,0,0,1,700000
Tata,Indigo,27,83,2012,35000,1,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,259000
Toyota,Fortuner,28,63,2018,60000,1,15.04,2755,174.5,7.0,0,1,0,0,0,1,0,1,0,3200000
Mahindra,XUV500,19,187,2018,30000,1,16.0,1997,140.0,7.0,0,1,0,0,0,1,0,0,1,1400000
Ford,Figo,9,61,2015,40000,1,17.01,1499,110.4,5.0,0,0,0,1,0,1,0,1,0,416000
Tata,Manza,27,102,2011,70000,1,19.0,1248,90.0,5.0,0,1,0,0,0,1,0,0,1,250000
Tata,Manza,27,102,2010,120000,1,21.12,1248,88.8,5.0,0,1,0,0,0,1,0,0,1,210000
Mahindra,Scorpio,19,142,2008,120000,2,12.05,2179,120.0,8.0,0,1,0,0,0,1,0,0,1,290000
Tata,Indigo,27,83,2012,90000,1,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,220000
Tata,Indigo,27,83,2012,35000,2,23.03,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,246000
Maruti,Omni,20,112,2018,30000,1,16.8,796,34.2,8.0,0,0,0,1,0,1,0,0,1,260000
Hyundai,Creta,11,40,2018,70000,1,21.38,1396,88.7,5.0,0,1,0,0,0,1,0,0,1,1050000
Tata,Manza,27,102,2012,60000,1,21.02,1248,88.76,5.0,0,1,0,0,0,1,0,0,1,290000
Tata,Indigo,27,83,2013,70000,1,25.0,1396,69.0,5.0,0,1,0,0,0,1,0,0,1,310000
Hyundai,i20,11,196,2018,6000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,0,1,700000
Maruti,Swift,20,152,2016,20000,1,20.4,1197,81.8,5.0,0,0,0,1,0,1,0,0,1,550000
Tata,Indigo,27,83,2017,70000,1,19.09,1405,69.01,5.0,0,1,0,0,0,1,0,0,1,450000
Honda,City,10,35,2016,65000,1,17.8,1497,117.3,5.0,0,0,0,1,0,1,0,0,1,773000
Tata,Tiago,27,158,2017,25000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,0,1,450000
Maruti,Eeco,20,51,2019,10000,1,15.37,1196,73.0,5.0,0,0,0,1,0,1,0,0,1,409999
Maruti,800,20,4,2003,35000,4,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,1,45000
Nissan,Teana,23,155,2014,80000,2,11.07,2496,179.5,5.0,0,0,0,1,0,1,0,1,0,600000
Chevrolet,Beat,4,23,2010,63000,1,18.6,1199,79.4,5.0,0,0,0,1,0,1,0,0,1,250000
Tata,Indica,27,82,2008,100000,1,16.8,1405,62.0,5.0,0,1,0,0,0,1,0,0,1,70000
Honda,Amaze,10,12,2019,1303,1,17.8,1198,86.7,5.0,0,0,0,1,1,0,0,0,1,690000
Audi,Q5,2,122,2018,31800,1,17.01,1968,188.0,5.0,0,1,0,0,1,0,0,1,0,3975000
Lexus,ES,17,48,2019,20000,1,22.37,2487,214.56,5.0,0,0,0,1,1,0,0,1,0,5150000
Jaguar,XF,13,184,2017,45000,1,19.33,1999,177.0,5.0,0,1,0,0,1,0,0,1,0,3200000
Jeep,Wrangler,14,173,2017,17000,1,9.5,3604,280.0,5.0,0,0,0,1,0,1,0,1,0,4100000
Toyota,Yaris,28,191,2018,4295,1,17.1,1496,105.5,5.0,0,0,0,1,0,0,1,0,1,1000000
Toyota,Yaris,28,191,2018,5229,1,17.1,1496,105.5,5.0,0,0,0,1,0,0,1,0,1,1000000
Toyota,Camry,28,30,2016,68089,1,19.16,2494,157.7,5.0,0,0,0,1,0,0,1,1,0,2000000
Maruti,Ciaz,20,34,2018,23712,1,28.09,1248,88.5,5.0,0,1,0,0,0,0,1,0,1,925000
Honda,Jazz,10,85,2016,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,0,1,550000
Maruti,Wagon R,20,171,2018,16589,1,20.51,998,67.04,5.0,0,0,0,1,0,0,1,0,1,430000
Toyota,Innova,28,84,2013,79328,2,12.99,2494,100.6,7.0,0,1,0,0,0,0,1,0,1,750000
Honda,City,10,35,2016,53201,2,17.8,1497,117.3,5.0,0,0,0,1,0,0,1,0,1,675000
Maruti,Baleno,20,22,2017,25272,1,21.01,1197,81.8,5.0,0,0,0,1,0,0,1,0,1,570000
Maruti,Vitara,20,169,2017,53619,1,24.3,1248,88.5,5.0,0,1,0,0,0,0,1,0,1,850000
BMW,X4,3,176,2019,7500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5400000
BMW,X4,3,176,2019,8500,1,16.78,1995,190.0,5.0,0,1,0,0,1,0,0,1,0,5500000
Honda,Amaze,10,12,2019,7032,1,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,779000
Ford,Ecosport,9,50,2018,6001,1,15.9,1496,120.69,5.0,0,0,0,1,1,0,0,0,1,640000
Tata,Indigo,27,83,2013,80000,1,19.09,1405,69.01,5.0,0,1,0,0,0,1,0,0,1,250000
